Order,PID,MS SubClass,MS Zoning,Lot Area,Street,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Misc Val,Mo Sold,Yr Sold,Sale Type,Sale Condition,SalePrice
1263,535425060,20.0,RL,11355,Pave,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,7,7.0,1958,2001,Gable,Tar&Grv,HdBoard,HdBoard,BrkFace,125.0,TA,TA,CBlock,TA,TA,No,BLQ,637.0,Unf,0.0,675.0,1312.0,GasA,Ex,Y,SBrkr,1312.0,0.0,0,1312,0.0,0.0,1,1,3.0,1,TA,6,Typ,1.0,Gd,Attchd,1958,RFn,2.0,495.0,TA,TA,Y,0,187.5,0,0,0,0,0,4,2008,WD,Normal,186000.0
1264,535426260,20.0,RL,10920,Pave,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5.0,1960,1960,Hip,CompShg,MetalSd,MetalSd,BrkFace,212.0,TA,TA,CBlock,TA,TA,No,BLQ,733.0,Unf,0.0,520.0,1253.0,GasA,TA,Y,SBrkr,1253.0,0.0,0,1253,1.0,0.0,1,1,2.0,1,TA,5,Typ,1.0,Fa,Attchd,1960,RFn,1.0,352.0,TA,TA,Y,0,187.5,0,0,0,0,0,5,2008,WD,Normal,157000.0
1265,535426350,20.0,RL,12929,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6.0,1960,1993,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,276.0,TA,TA,CBlock,TA,TA,Gd,GLQ,697.0,Unf,0.0,384.0,1081.0,GasA,TA,Y,SBrkr,1081.0,0.0,0,1081,1.0,0.0,1,0,3.0,1,TA,5,Typ,0.0,Has No Fireplace,CarPort,1960,Unf,1.0,401.0,TA,TA,Y,36,82.0,0,0,0,0,0,6,2008,WD,Normal,148000.0
1266,535427070,20.0,RL,18051,Pave,IR2,HLS,AllPub,Inside,Mod,NAmes,PosA,Norm,1Fam,1Story,7,7.0,1960,2007,Flat,Tar&Grv,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,425.0,Unf,0.0,160.0,585.0,GasA,Ex,Y,SBrkr,2069.0,0.0,0,2069,1.0,0.0,2,0,4.0,1,Gd,9,Typ,1.0,Gd,Attchd,1960,RFn,2.0,505.0,TA,TA,Y,0,0.0,0,0,0,0,0,11,2008,WD,Normal,242000.0
1267,535451010,20.0,RL,8892,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7.0,1953,1996,Gable,CompShg,WdShing,Wd Shng,None,0.0,Gd,TA,Stone,TA,TA,Av,Unf,0.0,Unf,0.0,105.0,105.0,GasA,Gd,Y,SBrkr,910.0,0.0,0,910,0.0,0.0,1,0,3.0,1,Gd,5,Typ,0.0,Has No Fireplace,Attchd,1953,Unf,2.0,414.0,TA,TA,Y,196,0.0,0,0,0,0,0,10,2008,WD,Normal,116000.0
1268,535451050,20.0,RL,7200,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7.0,1951,1951,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,Fa,TA,No,LwQ,432.0,Unf,0.0,444.0,876.0,GasA,TA,Y,SBrkr,876.0,0.0,0,876,0.0,0.0,1,0,2.0,1,TA,5,Typ,1.0,TA,Detchd,1972,Unf,2.0,576.0,TA,TA,Y,0,0.0,0,0,0,0,0,2,2008,WD,Abnorml,94000.0
1269,535451230,20.0,RL,7200,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5.0,1950,1950,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,Has No Basement,Has No Basement,Has No Basement,Has No Basement,0.0,Has No Basement,0.0,0.0,0.0,GasA,Gd,Y,SBrkr,1048.0,0.0,0,1048,0.0,0.0,1,0,3.0,1,TA,7,Min1,0.0,Has No Fireplace,Detchd,1950,Unf,2.0,420.0,TA,TA,Y,0,27.0,0,0,0,0,0,7,2008,WD,Normal,98300.0
1270,535452120,80.0,RL,7910,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,5.0,1960,1960,Hip,CompShg,BrkFace,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,666.0,Unf,0.0,409.0,1075.0,GasA,Gd,Y,SBrkr,1507.0,0.0,0,1507,0.0,0.0,2,0,4.0,1,TA,7,Maj1,0.0,Has No Fireplace,Basment,1960,Unf,1.0,404.0,TA,TA,Y,0,0.0,0,0,0,0,0,8,2008,WD,Normal,127000.0
1271,535453020,20.0,RL,8000,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6.0,1959,1959,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,No,BLQ,476.0,Rec,0.0,292.0,1256.0,GasA,Gd,Y,FuseA,1256.0,0.0,0,1256,1.0,0.0,1,1,3.0,1,Gd,6,Typ,0.0,Has No Fireplace,Attchd,1959,RFn,1.0,311.0,TA,TA,Y,0,187.5,0,0,0,0,0,5,2008,WD,Normal,159000.0
1272,535453040,20.0,RL,8000,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5.0,1962,1962,Gable,CompShg,BrkFace,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,520.0,Rec,0.0,188.0,1027.0,GasA,TA,Y,SBrkr,1027.0,0.0,0,1027,0.0,0.0,1,0,3.0,1,TA,6,Typ,0.0,Has No Fireplace,Attchd,1962,Unf,1.0,299.0,TA,TA,Y,0,0.0,0,0,0,0,0,11,2008,WD,Normal,125900.0
1273,535453210,20.0,RL,7931,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6.0,1960,1960,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,374.0,LwQ,0.0,363.0,1269.0,GasA,TA,Y,FuseA,1269.0,0.0,0,1269,0.0,0.0,1,1,3.0,1,TA,6,Typ,1.0,Fa,Detchd,1964,Unf,1.0,308.0,TA,TA,Y,0,0.0,0,0,0,0,0,6,2008,WD,Normal,155000.0
1274,535454150,50.0,RL,8064,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,6,6.0,1948,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,315.0,Unf,0.0,453.0,768.0,GasA,Ex,Y,SBrkr,819.0,501.0,0,1320,0.0,0.0,2,0,3.0,1,TA,5,Typ,0.0,Has No Fireplace,Detchd,1994,Unf,2.0,576.0,TA,TA,Y,108,0.0,0,0,0,0,0,9,2008,WD,Normal,138000.0
1275,535455060,45.0,RL,6390,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,1Fam,1.5Unf,6,7.0,1954,1954,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,936.0,936.0,GasA,TA,Y,FuseA,984.0,0.0,0,984,1.0,0.0,1,0,2.0,1,TA,4,Typ,0.0,Has No Fireplace,Detchd,1954,Unf,1.0,280.0,TA,TA,Y,0,0.0,0,0,0,0,0,6,2008,WD,Normal,112500.0
1276,535455080,45.0,RL,7227,Pave,Reg,HLS,AllPub,Corner,Mod,NAmes,Artery,Norm,1Fam,1.5Unf,6,6.0,1954,1954,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,832.0,832.0,GasA,Gd,Y,SBrkr,832.0,0.0,0,832,0.0,0.0,1,0,2.0,1,Gd,4,Typ,0.0,Has No Fireplace,Detchd,1962,Unf,2.0,528.0,TA,TA,Y,0,0.0,0,0,0,0,0,6,2008,WD,Normal,105500.0
1277,535455090,50.0,RL,7200,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,6,5.0,1954,1954,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,673.0,Unf,0.0,181.0,854.0,GasA,Fa,Y,FuseA,854.0,424.0,0,1278,0.0,0.0,1,0,4.0,1,TA,6,Typ,0.0,Has No Fireplace,Attchd,1954,Unf,1.0,240.0,TA,TA,Y,0,0.0,0,0,0,0,0,4,2008,WD,Normal,127500.0
1278,535456050,90.0,RL,8513,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Artery,Norm,Duplex,1Story,5,5.0,1961,1961,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,Av,Unf,0.0,Unf,0.0,1700.25,1800.0,GasA,TA,N,SBrkr,1800.0,0.0,0,1800,0.0,0.0,2,0,4.5,1,TA,10,Typ,0.0,Has No Fireplace,Has No Garage,0,Has No Garage,0.0,41.75,Has No Garage,Has No Garage,N,0,0.0,0,0,0,0,0,11,2008,WD,Abnorml,130000.0
1279,535456070,50.0,RL,7200,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,5,6.0,1955,1967,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,Mn,GLQ,370.0,Unf,0.0,398.0,768.0,GasA,Gd,Y,SBrkr,1024.0,564.0,0,1588,0.0,0.0,1,1,3.0,1,TA,6,Typ,0.0,Has No Fireplace,Detchd,1955,Unf,2.0,480.0,TA,TA,Y,0,0.0,0,0,0,0,0,3,2008,WD,Normal,150000.0
1280,535456100,20.0,RL,7200,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7.0,1954,1954,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,825.0,825.0,GasA,TA,Y,FuseA,825.0,0.0,0,825,0.0,0.0,1,0,2.0,1,TA,4,Typ,0.0,Has No Fireplace,Attchd,1954,Unf,1.0,350.0,TA,TA,Y,0,0.0,0,0,0,0,0,7,2008,WD,Normal,109500.0
1281,535475020,60.0,RL,7056,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,6,5.0,1963,1963,Hip,CompShg,HdBoard,HdBoard,BrkFace,415.0,TA,TA,CBlock,TA,TA,No,BLQ,400.0,Unf,0.0,380.0,780.0,GasA,TA,Y,SBrkr,983.0,813.0,0,1796,1.0,0.0,1,1,4.0,1,TA,8,Typ,1.0,TA,Attchd,1963,RFn,2.0,483.0,TA,TA,Y,0,50.0,0,0,0,0,0,10,2008,WD,Normal,140000.0
1282,535476370,60.0,RL,9760,Pave,Reg,Lvl,AllPub,Inside,Mod,NAmes,Norm,Norm,1Fam,2Story,6,6.0,1964,1964,Gable,CompShg,HdBoard,HdBoard,BrkFace,360.0,TA,TA,CBlock,TA,TA,Gd,GLQ,674.0,LwQ,0.0,0.0,780.0,GasA,TA,Y,SBrkr,798.0,813.0,0,1611,1.0,0.0,1,1,4.0,1,TA,7,Typ,0.0,Has No Fireplace,Attchd,1964,RFn,2.0,442.0,TA,TA,Y,328,128.0,0,0,0,0,0,6,2008,WD,Normal,167900.0
1283,535477090,20.0,RL,7590,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,PosN,Norm,1Fam,1Story,5,5.0,1963,1963,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1117.0,1117.0,GasA,Ex,Y,SBrkr,1117.0,0.0,0,1117,0.0,0.0,1,0,3.0,1,TA,6,Typ,0.0,Has No Fireplace,Attchd,1963,Unf,1.0,264.0,TA,TA,Y,0,0.0,0,0,0,0,0,5,2008,COD,Normal,136870.0
1284,902100020,20.0,RM,9836,Pave,Reg,Bnk,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,6,5.0,2008,2008,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,TA,TA,No,GLQ,96.0,Unf,0.0,96.0,192.0,GasA,Gd,N,SBrkr,1133.0,0.0,0,1133,1.0,0.0,1,0,3.0,1,TA,7,Typ,0.0,Has No Fireplace,Detchd,2008,Unf,1.0,308.0,TA,TA,Y,0,175.0,0,0,0,0,0,12,2008,WD,Abnorml,143000.0
1285,902100030,30.0,RM,5232,Pave,IR3,Bnk,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,5,5.0,1925,2004,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,Fa,TA,No,Unf,0.0,Unf,0.0,680.0,680.0,GasA,Gd,N,FuseP,764.0,0.0,0,764,0.0,0.0,1,0,2.0,1,TA,4,Typ,0.0,Has No Fireplace,Detchd,1965,Unf,2.0,504.0,TA,TA,N,0,0.0,0,0,0,0,0,6,2008,WD,Normal,73000.0
1286,902102060,70.0,RM,10440,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,7.5,1904,2002,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,650.0,650.0,GasA,Gd,Y,SBrkr,958.0,581.0,0,1539,0.0,0.0,2,0,3.0,1,Gd,8,Typ,1.0,Po,Detchd,1983,Unf,2.0,686.0,Gd,TA,P,70,78.0,0,0,0,0,0,6,2008,WD,Normal,157500.0
1287,902103150,50.0,RM,9184,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,5,7.0,1948,2005,Gable,CompShg,WdShing,Wd Shng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,780.0,780.0,GasA,Ex,Y,SBrkr,948.0,375.0,0,1323,0.0,0.0,1,0,3.0,1,TA,6,Typ,0.0,Has No Fireplace,Detchd,1948,Unf,2.0,400.0,TA,TA,Y,0,0.0,0,0,0,0,0,7,2008,WD,Normal,122600.0
1288,902105010,70.0,RM,4800,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,5.0,1910,2003,Gable,CompShg,AsbShng,AsbShng,None,0.0,TA,TA,BrkTil,TA,Fa,No,Unf,0.0,Unf,0.0,680.0,680.0,GasA,Fa,N,SBrkr,680.0,680.0,0,1360,0.0,0.0,1,0,2.0,1,TA,6,Typ,0.0,Has No Fireplace,Attchd,1910,Unf,1.0,330.0,Fa,TA,Y,192,50.0,0,0,0,0,0,1,2008,WD,Normal,111000.0
1289,902105020,50.0,RM,10440,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,6,7.0,1920,1950,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,Gd,Gd,BrkTil,Gd,TA,No,LwQ,493.0,Unf,0.0,1017.0,1510.0,GasW,Ex,Y,SBrkr,1584.0,1208.0,0,2692,0.0,0.0,2,0,4.5,1,TA,8,Mod,2.0,TA,Detchd,1920,Unf,2.0,520.0,Fa,TA,Y,0,187.5,0,0,0,0,0,6,2008,WD,Normal,256000.0
1290,902105130,30.0,RM,4800,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,4.0,1940,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,Fa,TA,No,Unf,0.0,Unf,0.0,672.0,672.0,GasA,TA,Y,SBrkr,672.0,0.0,0,672,0.0,0.0,1,0,2.0,1,TA,4,Typ,0.0,Has No Fireplace,Detchd,1950,Unf,1.0,256.0,TA,TA,Y,0,0.0,0,0,0,0,0,8,2008,WD,Normal,64000.0
1291,902107030,75.0,RM,6000,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,6,7.0,1915,2005,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,728.0,728.0,GasA,Gd,Y,SBrkr,728.0,728.0,0,1456,0.0,0.0,1,1,4.0,1,Gd,7,Typ,0.0,Has No Fireplace,Detchd,1915,Unf,1.0,308.0,Fa,Fa,N,0,0.0,0,0,0,0,0,6,2008,WD,Normal,139500.0
1292,902109080,157.5,RM,11426,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,1.5Fin,4,6.0,1910,1996,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,Stone,TA,TA,No,Unf,0.0,Unf,0.0,828.0,828.0,GasA,Gd,Y,FuseA,828.0,658.0,108,1594,0.0,0.0,2,0,3.0,1,TA,9,Typ,0.0,Has No Fireplace,Has No Garage,0,Has No Garage,0.0,41.75,Has No Garage,Has No Garage,N,0,172.0,0,0,0,0,0,6,2008,WD,Normal,118000.0
1293,902109110,50.0,RM,11426,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,7,5.0,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1362.0,1362.0,GasA,Ex,Y,SBrkr,1362.0,720.0,0,2082,0.0,0.0,2,1,3.0,1,Gd,6,Mod,0.0,Has No Fireplace,Detchd,2003,Unf,2.0,484.0,TA,TA,N,280,187.5,0,0,0,0,0,6,2008,WD,Normal,200000.0
1294,902109120,50.0,RM,7628,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,4,6.0,1940,1985,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,801.0,801.0,GasA,Gd,Y,FuseA,1095.0,561.0,0,1656,0.0,0.0,2,0,2.0,1,TA,8,Mod,0.0,Has No Fireplace,Detchd,1958,Unf,2.0,440.0,TA,TA,Y,187,0.0,0,0,0,0,0,5,2008,WD,Normal,119164.0
1295,902109160,50.0,RM,7308,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,5,5.0,1920,1950,Gable,CompShg,WdShing,Wd Shng,None,0.0,Fa,Fa,BrkTil,TA,TA,No,Rec,360.0,Unf,0.0,576.0,936.0,GasA,Gd,N,FuseA,960.0,780.0,0,1740,0.0,0.0,1,0,2.0,1,Ex,6,Typ,1.0,Gd,Detchd,1920,Unf,1.0,225.0,Fa,Fa,N,0,0.0,0,0,0,0,0,6,2008,WD,Normal,122250.0
1296,902128075,30.0,RM,5400,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,7,6.0,1920,2006,Gable,CompShg,Stucco,Stucco,None,0.0,Gd,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,931.0,931.0,GasA,TA,Y,SBrkr,1027.0,0.0,0,1027,0.0,0.0,1,0,2.0,1,Gd,5,Typ,1.0,TA,Has No Garage,0,Has No Garage,0.0,41.75,Has No Garage,Has No Garage,N,0,28.0,0,0,0,0,0,2,2008,WD,Normal,120000.0
1297,902128150,157.5,RM,10800,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,1.5Fin,6,6.0,1940,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,590.0,Unf,0.0,294.0,884.0,GasA,TA,Y,SBrkr,884.0,552.0,0,1436,0.0,0.0,2,0,3.0,1,TA,8,Typ,2.0,Gd,Detchd,1940,Unf,2.0,828.0,TA,TA,Y,0,0.0,0,0,0,0,0,5,2008,Con,Normal,155000.0
1298,902134100,30.0,RM,6756,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,6.0,1910,1950,Mansard,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,Gd,No,Unf,0.0,Unf,0.0,481.0,481.0,GasA,TA,N,FuseA,899.0,0.0,0,899,0.0,0.0,1,0,2.0,1,TA,5,Typ,0.0,Has No Fireplace,Detchd,1930,Unf,1.0,200.0,Fa,TA,P,0,0.0,0,0,0,0,0,9,2008,WD,Normal,78000.0
1299,902136110,50.0,RM,5914,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,7.5,1890,1996,Gable,CompShg,Wd Sdng,HdBoard,None,0.0,TA,TA,BrkTil,Fa,TA,No,Unf,0.0,Unf,0.0,684.0,684.0,GasA,Gd,Y,SBrkr,684.0,396.0,0,1080,0.0,0.0,1,0,3.0,1,Gd,5,Typ,0.0,Has No Fireplace,Has No Garage,0,Has No Garage,0.0,41.75,Has No Garage,Has No Garage,N,0,165.0,0,0,0,0,0,9,2008,WD,Normal,95000.0
1300,902201120,20.0,RM,6000,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,5.0,1948,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,104.0,BLQ,0.0,516.0,789.0,GasA,Ex,Y,SBrkr,789.0,0.0,0,789,0.0,0.0,1,0,2.0,1,TA,5,Typ,0.0,Has No Fireplace,Detchd,1948,Unf,1.0,250.0,TA,TA,Y,0,0.0,0,0,0,0,0,4,2008,WD,Partial,115000.0
1301,902201140,20.0,RM,12000,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,7.0,1948,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,GLQ,144.0,ALQ,0.0,172.0,924.0,GasA,Ex,Y,SBrkr,1122.0,0.0,0,1122,1.0,0.0,1,0,2.0,1,Gd,6,Typ,0.0,Has No Fireplace,Attchd,1948,Unf,2.0,528.0,TA,TA,Y,0,36.0,0,0,0,0,0,5,2008,WD,Normal,147000.0
1302,902202090,50.0,RM,9000,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,6.0,1946,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,445.0,Unf,0.0,459.0,904.0,GasA,Ex,Y,FuseA,904.0,595.0,0,1499,0.0,0.0,1,0,3.0,1,TA,5,Typ,1.0,Po,Detchd,1959,Unf,3.0,869.0,TA,Gd,Y,0,20.0,0,0,0,0,0,6,2008,WD,Normal,140000.0
1303,902205070,20.0,RM,7311,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1Story,2,5.0,1946,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,407.0,407.0,GasA,TA,N,FuseA,407.0,0.0,0,407,0.0,0.0,1,0,1.0,1,TA,3,Typ,0.0,Has No Fireplace,Detchd,1949,Unf,1.0,297.0,Fa,TA,Y,76,0.0,0,0,0,0,0,3,2008,WD,Abnorml,46500.0
1304,902205090,20.0,RM,6000,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,6.0,1957,1957,Hip,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,308.0,Unf,0.0,620.0,928.0,GasA,Gd,Y,FuseA,928.0,0.0,0,928,0.0,0.0,1,0,3.0,1,TA,5,Typ,0.0,Has No Fireplace,Attchd,1957,Fin,1.0,288.0,TA,TA,Y,0,0.0,0,0,0,0,0,6,2008,WD,Normal,112500.0
1305,902205140,20.0,RM,6000,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1Story,4,7.0,1954,2000,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,901.0,901.0,GasA,Ex,Y,SBrkr,901.0,0.0,0,901,0.0,0.0,1,0,2.0,1,TA,4,Typ,0.0,Has No Fireplace,Detchd,1954,Unf,1.0,281.0,Fa,TA,Y,0,0.0,0,0,0,0,0,8,2008,WD,Normal,107900.0
1306,902207120,20.0,RM,12205,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,3,3.5,1949,1992,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,Fa,Fa,No,Unf,0.0,Unf,0.0,448.0,448.0,GasA,Gd,Y,SBrkr,1588.0,0.0,0,1588,0.0,0.0,2,0,4.5,1,TA,6,Maj2,0.0,Has No Fireplace,Has No Garage,0,Has No Garage,0.0,41.75,Has No Garage,Has No Garage,N,0,0.0,0,0,0,0,0,12,2008,WD,Abnorml,65000.0
1307,902207220,75.0,RM,18051,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2.5Fin,7,7.5,1880,2002,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,1470.0,1470.0,GasA,Ex,Y,SBrkr,1675.0,1818.0,0,2692,0.0,0.0,3,0,3.0,1,Gd,10,Typ,1.0,Ex,Attchd,2003,Unf,3.0,870.0,TA,TA,Y,302,0.0,0,0,0,0,0,5,2008,WD,Normal,295000.0
1308,902300110,157.5,RM,9142,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,2Story,5,5.0,1900,2006,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Fa,BrkTil,Fa,TA,No,Unf,0.0,Unf,0.0,797.0,797.0,GasA,TA,N,FuseA,830.0,797.0,0,1627,0.0,0.0,2,0,4.0,1,TA,10,Typ,0.0,Has No Fireplace,Detchd,1950,Unf,2.0,420.0,Fa,Po,N,192,0.0,0,0,0,0,0,2,2008,WD,Normal,139500.0
1309,902300215,50.0,RM,12665,Pave,IR1,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,5,7.5,1915,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,Mn,Unf,0.0,Unf,0.0,876.0,876.0,GasA,Gd,Y,SBrkr,876.0,540.0,0,1416,0.0,0.0,1,1,4.0,1,TA,7,Typ,1.0,Gd,Detchd,1949,Unf,3.0,720.0,TA,TA,Y,418,0.0,0,0,0,0,0,6,2008,WD,Normal,153900.0
